user,dataID,filename,Question_1_1_1,Question_1_2_1,Question_1_2_2,Question_1_3_1,Question_2_1_1,Question_2_2_1,Question_3_1_1,Question_3_2_1,Question_3_3_1,Question_4_1_1,Question_4_2_1,Question_4_3_1,Question_5_1_1,Question_5_2_1,Question_5_3_1,Question_5_4_1,Question_5_5_1,Question_6_1_1,Question_6_2_1,Question_6_3_1,Question_6_4_1,Question_6_5_1,Question_7_1_1,Question_7_2_1,Question_7_3_1,Question_8_1_1,Question_8_2_1,Question_9_1_1,work_length,message
9,85533370,Schubert_D960_mv2_8bars_6_17.wav,1,7.0,1.0,1.0,2,1,1,7,2,1,1,3,2,1,1,1,6,3,2,1,7,1,3,3,2,1,1,1,45,
9,85533371,Schubert_D960_mv2_16bars_0_02.wav,1,7.0,1.0,1.0,1,2,1,7,3,2,2,3,5,2,2,1,6,6,2,2,5,3,3,5,5,4,4,4,40,
9,85533372,Schubert_D960_mv2_8bars_2_11.wav,1,7.0,1.0,1.0,2,6,3,5,4,2,5,5,2,6,6,3,5,3,5,3,2,4,5,4,3,5,5,3,50,
9,85533374,Schubert_D960_mv2_8bars_9_04.wav,1,7.0,1.0,1.0,2,1,2,6,3,2,1,2,7,1,1,3,2,7,1,1,7,1,2,1,1,1,1,1,45,
9,85533376,Schubert_D960_mv2_8bars_7_15.wav,1,7.0,1.0,1.0,2,2,3,3,2,2,5,2,2,2,2,2,4,6,6,5,2,2,2,2,4,3,3,3,50,
9,85533378,Schubert_D960_mv2_8bars_6_15.wav,1,7.0,1.0,1.0,3,2,2,6,2,4,3,2,5,5,1,1,1,2,1,1,7,2,3,2,1,2,2,2,60,
9,85533381,Schubert_D960_mv2_8bars_9_02.wav,1,7.0,1.0,1.0,1,1,1,7,6,2,2,6,7,2,1,3,3,7,1,7,7,2,5,2,1,1,1,1,50,
9,85533384,Schubert_D960_mv2_8bars_7_06.wav,1,7.0,1.0,1.0,2,5,3,4,5,2,2,2,3,5,5,2,6,3,6,2,6,2,2,2,2,2,2,2,50,
9,85533385,Schubert_D960_mv2_16bars_0_03.wav,1,7.0,1.0,1.0,2,3,2,7,3,2,1,6,6,2,1,1,4,7,1,6,7,1,6,1,1,1,1,1,60,
9,85533387,Schubert_D960_mv2_16bars_1_08.wav,1,7.0,1.0,1.0,2,6,3,5,4,3,5,3,2,2,1,1,6,6,5,5,5,2,3,2,1,2,2,2,50,
9,85533391,Schubert_D960_mv2_8bars_7_01.wav,1,7.0,1.0,1.0,2,3,2,7,3,2,3,6,2,1,2,1,6,6,2,1,7,2,6,2,1,1,1,1,30,
9,85533494,Schubert_D960_mv2_8bars_7_07.wav,1,7.0,1.0,1.0,2,1,1,7,2,2,1,1,4,5,3,2,3,2,1,1,6,2,3,2,2,2,2,2,45,
9,85533496,Schubert_D960_mv2_8bars_8_01.wav,1,7.0,1.0,1.0,2,6,3,4,5,3,6,6,3,1,5,3,7,7,6,7,6,3,6,3,1,4,3,2,50,
9,85533498,Schubert_D960_mv2_16bars_Score_01.wav,1,7.0,1.0,1.0,3,5,3,6,4,2,3,5,3,2,3,2,6,3,2,2,5,3,5,3,3,4,4,4,50,
9,85533499,Schubert_D960_mv2_8bars_8_08.wav,1,6.0,1.0,1.0,3,2,2,4,3,2,5,3,2,4,3,2,5,3,2,2,3,3,3,3,4,4,4,4,50,
9,85533501,Schubert_D960_mv2_8bars_10_02.wav,1,7.0,1.0,1.0,3,5,3,5,4,2,3,6,5,2,1,3,2,7,1,7,7,3,5,3,2,2,2,2,40,
9,85533502,Schubert_D960_mv2_8bars_10_11.wav,1,7.0,1.0,1.0,3,5,3,3,5,2,6,5,3,2,3,4,5,3,2,2,3,3,5,3,3,4,4,4,40,
9,85533503,Schubert_D960_mv2_16bars_0_07.wav,1,7.0,1.0,1.0,2,3,3,3,2,2,3,5,5,2,3,3,4,3,5,2,5,3,5,3,4,4,4,3,50,
9,85533504,Schubert_D960_mv2_8bars_5_11.wav,1,7.0,1.0,1.0,3,2,2,7,5,2,1,5,6,2,2,3,7,3,2,2,5,3,5,3,2,3,3,3,69,
9,85533505,Schubert_D960_mv2_8bars_10_05.wav,1,7.0,1.0,1.0,2,2,2,7,5,2,2,6,6,2,1,2,6,6,2,1,6,3,6,3,2,1,2,2,45,
9,85533507,Schubert_D960_mv2_8bars_6_16.wav,1,7.0,1.0,1.0,1,1,1,7,6,1,1,2,2,1,1,1,7,7,1,1,7,2,2,3,1,1,1,1,40,
9,85533508,Schubert_D960_mv2_8bars_10_10.wav,1,7.0,1.0,1.0,3,4,3,6,3,2,2,1,6,5,2,2,2,3,1,1,6,2,3,2,1,2,2,2,30,
9,85533509,Schubert_D960_mv2_16bars_Score_08.wav,1,7.0,1.0,1.0,2,7,4,3,3,3,6,2,6,4,5,3,4,3,6,7,2,3,3,4,5,5,5,5,45,
9,85533510,Schubert_D960_mv2_16bars_0_04.wav,1,7.0,1.0,1.0,4,3,2,7,5,2,1,3,2,4,2,3,3,3,1,1,5,2,2,2,2,3,2,3,45,
9,85533511,Schubert_D960_mv2_16bars_0_01.wav,1,7.0,1.0,1.0,2,3,3,6,4,3,4,6,2,1,3,4,7,6,3,2,6,3,6,6,6,3,3,4,50,
9,85533512,Schubert_D960_mv2_8bars_10_12.wav,1,7.0,1.0,1.0,1,2,1,7,5,1,1,6,6,1,1,2,3,6,1,1,6,2,6,3,1,2,2,2,50,
9,85533514,Schubert_D960_mv2_8bars_10_03.wav,1,7.0,1.0,1.0,1,1,1,6,4,2,2,3,2,1,2,3,3,6,2,1,5,2,3,2,3,2,2,2,50,
9,85533515,Schubert_D960_mv2_8bars_8_12.wav,1,7.0,1.0,1.0,1,1,1,7,5,2,1,6,6,1,2,3,5,6,1,1,6,2,6,4,3,2,3,2,40,
9,85533516,Schubert_D960_mv2_8bars_8_09.wav,1,7.0,1.0,1.0,4,3,1,7,3,2,3,2,6,6,5,3,1,2,1,1,6,2,3,2,1,2,2,1,35,
9,85533517,Schubert_D960_mv2_8bars_6_04.wav,1,7.0,1.0,1.0,2,1,2,7,5,3,1,1,6,2,1,3,2,3,1,1,7,2,2,1,1,1,1,1,35,
9,85533519,Schubert_D960_mv2_8bars_6_10.wav,6,3.0,5.0,5.0,6,3,2,7,5,0,3,2,5,6,6,6,3,2,5,3,3,6,2,2,5,5,6,7,50,
9,85533520,Schubert_D960_mv2_8bars_7_04.wav,1,7.0,1.0,1.0,1,4,1,7,4,1,1,2,6,1,1,2,2,7,1,1,7,2,3,1,1,1,1,1,45,
9,85533521,Schubert_D960_mv2_8bars_9_05.wav,1,7.0,1.0,1.0,2,5,3,5,6,2,1,6,5,1,1,1,2,6,1,1,6,2,6,2,1,1,1,1,50,
9,85533523,Schubert_D960_mv2_8bars_9_16.wav,1,7.0,1.0,1.0,1,1,1,7,5,1,1,2,7,1,1,1,6,7,1,1,7,2,2,1,1,1,1,2,56,
9,85533524,Schubert_D960_mv2_8bars_6_14.wav,1,7.0,1.0,1.0,3,5,3,5,3,2,1,2,2,1,1,2,6,3,2,1,5,3,2,2,2,3,2,3,50,
9,85533525,Schubert_D960_mv2_16bars_Score_09.wav,1,7.0,1.0,1.0,7,3,7,1,1,2,6,3,1,1,6,5,5,6,6,2,2,4,3,4,5,5,4,4,50,
9,85533526,Schubert_D960_mv2_8bars_9_01.wav,1,7.0,1.0,1.0,2,5,3,4,5,2,4,5,2,1,4,3,3,6,5,5,5,3,6,4,5,5,4,3,50,
9,85533527,Schubert_D960_mv2_8bars_9_12.wav,1,7.0,1.0,1.0,2,3,2,5,5,1,3,5,1,1,1,2,5,7,1,7,6,3,6,3,2,3,2,2,40,
9,85533529,Schubert_D960_mv2_8bars_9_14.wav,1,7.0,1.0,1.0,1,1,1,7,5,2,1,2,2,1,1,2,3,6,2,6,7,2,3,3,2,2,2,2,45,
9,85533530,Schubert_D960_mv2_8bars_6_06.wav,1,7.0,1.0,1.0,3,2,1,7,4,2,2,2,5,6,2,3,6,2,1,1,6,3,2,3,2,2,2,3,40,
9,85533531,Schubert_D960_mv2_16bars_Score_07.wav,1,7.0,1.0,1.0,1,1,1,7,6,1,1,7,7,1,1,2,1,7,1,6,3,4,6,3,5,5,6,6,45,
9,85533532,Schubert_D960_mv2_8bars_4_11.wav,1,7.0,1.0,1.0,2,5,2,5,3,2,1,6,6,1,2,2,6,3,1,2,5,2,6,2,1,3,2,2,50,
100,86160963,Schubert_D960_mv3_16bars_10_01.wav,6,7.0,6.0,3.0,5,5,3,5,5,4,5,2,5,5,4,2,5,1,6,3,6,2,1,2,3,6,7,7,260,
100,86160984,Schubert_D960_mv2_16bars_8_08.wav,3,3.0,2.0,3.0,5,6,2,6,6,3,3,5,5,5,5,4,3,5,5,6,2,5,5,3,5,3,3,6,268,
90,86160988,Schubert_D960_mv3_8bars_9_20.wav,3,5.0,2.0,3.0,3,5,6,2,5,5,6,2,5,3,2,2,5,4,2,2,5,3,2,3,4,5,5,3,90,
90,86161001,Schubert_D960_mv3_8bars_2_26.wav,7,5.0,1.0,6.0,2,2,5,2,3,7,1,3,6,5,2,2,2,6,2,2,2,3,2,3,2,2,1,1,80,
90,86161013,Schubert_D960_mv3_8bars_0_30.wav,7,3.0,1.0,6.0,5,6,5,3,3,2,6,3,2,2,5,4,6,2,4,6,2,4,2,3,3,7,6,7,80,
90,86161020,Schubert_D960_mv3_16bars_8_19.wav,6,5.0,3.0,3.0,5,6,6,3,3,4,6,3,5,4,3,4,4,4,5,3,4,3,2,3,3,5,6,6,80,
90,86161031,Schubert_D960_mv3_16bars_Score_18.wav,3,2.0,5.0,2.0,6,7,7,2,3,1,6,2,3,3,5,4,7,3,6,2,1,4,2,2,4,6,6,7,90,
104,86161074,Schubert_D960_mv3_8bars_12_07.wav,2,3.0,2.0,3.0,6,5,3,5,4,6,4,2,6,6,5,5,2,2,2,2,3,3,2,3,3,6,3,3,40,
86,86161076,Schubert_D960_mv3_8bars_0_37.wav,2,6.0,4.0,2.0,6,6,2,3,3,2,2,1,3,5,2,2,3,2,2,2,2,2,2,2,3,4,6,2,300,
104,86161087,Schubert_D960_mv3_8bars_6_30.wav,2,2.0,2.0,2.0,5,5,3,5,5,2,4,2,3,5,4,4,6,2,2,3,2,3,2,3,4,6,6,3,36,
104,86161090,Schubert_D960_mv3_8bars_12_16.wav,5,5.0,2.0,2.0,2,5,3,2,3,3,5,2,2,6,5,2,3,2,2,2,2,2,2,2,3,6,6,2,33,
96,86161093,Schubert_D960_mv3_16bars_5_08.wav,3,2.0,3.0,3.0,6,6,5,3,3,3,3,1,3,5,2,3,3,3,5,3,5,3,1,2,4,5,5,3,80,
104,86161095,Schubert_D960_mv3_8bars_5_05.wav,1,7.0,5.0,1.0,3,6,5,2,1,1,6,1,4,6,5,2,6,2,2,2,2,2,2,2,4,6,6,3,39,
86,86161098,Schubert_D960_mv3_16bars_0_18.wav,6,2.0,6.0,6.0,6,6,2,5,3,3,3,3,4,6,5,5,5,2,5,5,3,5,2,2,3,5,5,6,300,
96,86161099,Schubert_D960_mv3_16bars_5_07.wav,2,3.0,3.0,2.0,5,5,3,3,5,5,3,1,3,5,5,3,3,3,5,2,5,3,1,3,3,5,5,3,75,
104,86161100,Schubert_D960_mv3_8bars_Score_33.wav,1,2.0,3.0,0.0,3,5,5,2,3,3,6,2,2,6,6,2,3,2,6,3,2,2,2,2,3,6,5,2,44,
96,86161102,Schubert_D960_mv3_8bars_8_11.wav,3,5.0,3.0,3.0,5,5,5,3,4,3,5,2,2,5,3,3,5,3,5,3,3,3,2,2,3,5,5,3,66,
98,86161103,Schubert_D960_mv2_16bars_9_06.wav,3,6.0,2.0,3.0,3,2,2,5,5,4,2,5,5,3,3,3,3,4,3,5,5,3,5,5,5,5,4,3,60,곡의 분위기에 맞게 정적인 느낌으로 아티큘레이션을 잘 살려서 연주하였습니다. 다만 박자가 조금 더 정확하면 더 좋겠네요!
86,86161105,Schubert_D960_mv3_8bars_6_37.wav,2,6.0,3.0,2.0,3,3,2,6,6,5,2,3,5,5,3,3,4,4,2,2,5,2,3,2,4,3,3,3,300,
96,86161107,Schubert_D960_mv3_8bars_1_37.wav,2,2.0,3.0,3.0,3,6,5,2,3,3,3,1,5,5,3,3,3,2,5,2,5,3,1,3,3,5,5,3,68,
104,86161108,Schubert_D960_mv3_8bars_9_02.wav,1,6.0,6.0,4.0,2,3,6,2,2,2,5,2,3,6,4,2,3,2,5,2,2,1,2,3,3,6,4,3,48,
96,86161111,Schubert_D960_mv2_8bars_12_02.wav,5,6.0,2.0,5.0,2,5,1,6,6,5,2,5,6,3,3,5,2,6,3,5,5,5,5,3,3,3,3,5,87,
86,86161112,Schubert_D960_mv3_8bars_Score_25.wav,7,1.0,1.0,7.0,6,6,6,2,2,1,7,4,0,4,7,7,7,2,7,7,1,7,4,4,0,7,7,7,300,
104,86161114,Schubert_D960_mv3_8bars_12_15.wav,3,6.0,6.0,6.0,5,2,2,5,5,6,2,1,7,6,2,3,5,3,3,3,5,2,1,2,4,3,3,3,51,
96,86161116,Schubert_D960_mv3_16bars_6_18.wav,2,5.0,3.0,3.0,5,3,5,3,5,3,3,2,3,6,5,5,3,3,5,3,5,5,2,3,3,3,5,5,68,
98,86161120,Schubert_D960_mv3_8bars_6_32.wav,2,2.0,4.0,2.0,5,5,5,2,3,2,6,2,2,4,3,4,5,2,4,3,2,4,2,5,4,4,6,5,50,밝은 곡인줄은 알곘으나 기계적인 느낌이 강합니다.
96,86161121,Schubert_D960_mv3_8bars_0_15.wav,2,2.0,3.0,3.0,5,5,3,3,5,2,3,2,2,5,5,5,5,2,5,3,3,5,2,3,4,5,5,5,64,
96,86161123,Schubert_D960_mv3_8bars_12_05.wav,5,3.0,3.0,5.0,5,5,3,5,5,3,5,2,3,5,3,5,6,3,3,3,3,5,2,5,5,3,5,5,82,
104,86161124,Schubert_D960_mv3_8bars_1_24.wav,3,3.0,2.0,3.0,3,5,5,2,2,3,5,3,2,5,2,3,6,3,3,2,5,1,3,5,5,5,6,5,55,
96,86161129,Schubert_D960_mv3_8bars_1_22.wav,2,5.0,2.0,3.0,3,5,3,5,5,3,3,3,3,5,3,2,5,3,3,3,5,3,3,3,3,5,5,3,73,
98,86161130,Schubert_D960_mv3_8bars_0_15.wav,4,1.0,6.0,6.0,6,6,7,3,6,2,6,3,2,3,4,6,6,2,3,5,2,5,3,5,5,6,6,6,50,연주가 너무 기계적이고 오른손 선율도 너무 뭉개져서 템포를 더 여유롭게 가지면 좋겠습니다.
86,86161132,Schubert_D960_mv3_8bars_0_20.wav,3,3.0,3.0,3.0,2,3,2,6,6,2,3,3,5,5,5,4,5,3,3,5,2,5,3,3,4,5,5,5,300,
104,86161133,Schubert_D960_mv2_16bars_0_09.wav,2,6.0,6.0,5.0,2,1,2,6,5,3,2,2,5,2,1,2,5,7,2,5,5,2,3,5,5,3,4,3,45,
96,86161135,Schubert_D960_mv3_8bars_10_01.wav,3,2.0,3.0,3.0,5,5,5,3,3,3,5,2,3,5,3,3,5,3,3,3,3,3,2,3,5,5,5,3,82,
98,86161138,Schubert_D960_mv3_16bars_5_01.wav,2,6.0,5.0,3.0,4,5,4,3,5,5,4,1,4,5,3,2,5,4,2,3,3,2,2,3,3,4,4,2,50,일정한 템포속에서 왼손 오른손 주고받는 멜로디가 잘 들립니다. 곡의 흐름을 파악할수 있게 연주하였습니다.
104,86161139,Schubert_D960_mv3_8bars_12_31.wav,2,2.0,3.0,3.0,6,6,3,2,3,3,5,2,3,5,3,2,6,2,5,2,3,2,3,3,4,5,5,5,48,
86,86161142,Schubert_D960_mv3_8bars_8_17.wav,2,2.0,3.0,2.0,6,7,6,2,2,2,5,2,2,5,4,5,5,2,5,5,2,5,2,2,3,6,6,5,200,
104,86161146,Schubert_D960_mv3_8bars_5_02.wav,6,5.0,3.0,6.0,5,5,2,2,3,6,2,2,5,5,2,2,3,1,5,2,5,5,3,3,3,3,3,2,55,
86,86161149,Schubert_D960_mv3_8bars_5_20.wav,2,6.0,2.0,2.0,5,5,4,3,3,3,5,3,3,5,4,3,4,3,5,2,5,2,2,2,3,4,4,2,200,
98,86161152,Schubert_D960_mv3_8bars_12_36.wav,3,5.0,3.0,3.0,3,3,3,5,5,4,3,2,5,4,2,2,4,4,2,3,3,3,2,4,4,4,3,3,45,아티큘레이션을 잘 살려 템포변화를 자연스럽게 느껴지게 연주하였습니다.
104,86161156,Schubert_D960_mv3_8bars_5_20.wav,2,3.0,3.0,2.0,5,6,6,2,5,5,2,2,6,6,5,3,3,2,5,3,3,3,2,3,4,5,5,6,48,
104,86161160,Schubert_D960_mv3_8bars_7_31.wav,2,3.0,2.0,2.0,5,5,6,3,5,3,5,2,3,5,3,3,5,3,5,3,3,2,2,3,4,5,5,5,52,
98,86161163,Schubert_D960_mv3_8bars_2_24.wav,2,2.0,2.0,2.0,4,3,3,3,4,5,4,4,4,5,3,3,3,4,3,3,5,2,5,3,3,3,5,3,50,멜로디의 강박과 소리가 줄어들면서 리타르단도하여 곡의 분위기를 잘 살렸습니다.
96,86161165,Schubert_D960_mv3_8bars_5_05.wav,2,2.0,3.0,2.0,6,5,5,2,2,2,5,2,2,5,3,3,6,3,5,3,3,3,2,3,5,5,5,3,62,
86,86161167,Schubert_D960_mv3_8bars_4_22.wav,2,6.0,2.0,2.0,5,5,4,2,2,3,3,5,3,4,4,3,3,3,3,5,4,3,3,3,4,4,4,3,200,
104,86161168,Schubert_D960_mv3_8bars_4_03.wav,5,6.0,5.0,6.0,2,3,2,6,3,5,2,2,6,6,2,1,3,1,2,2,6,1,2,2,2,2,1,2,44,
104,86161172,Schubert_D960_mv3_8bars_8_16.wav,1,1.0,1.0,1.0,6,6,6,2,5,3,5,2,3,5,3,3,5,3,3,2,3,2,2,3,4,6,6,5,42,
96,86161173,Schubert_D960_mv3_16bars_7_07.wav,3,3.0,3.0,3.0,5,5,3,3,3,3,3,2,3,5,3,3,5,3,5,3,3,3,2,3,5,5,5,3,61,
104,86161176,Schubert_D960_mv3_8bars_4_22.wav,7,6.0,2.0,7.0,6,6,5,2,5,3,3,5,2,3,3,3,3,6,3,2,5,5,5,5,5,3,3,3,45,
98,86161178,Schubert_D960_mv3_16bars_3_19.wav,4,3.0,4.0,4.0,4,5,4,3,5,3,5,2,3,5,3,4,4,3,4,4,4,4,2,3,4,5,5,4,45,기계적이고 지저분하게 들립니다. 템포를 더 정확히 지켜 연습하면 좋겠네요.
96,86161179,Schubert_D960_mv3_8bars_9_01.wav,3,5.0,3.0,3.0,5,5,3,3,3,3,3,2,3,5,3,2,5,4,5,3,3,2,2,3,5,5,5,2,65,
104,86161180,Schubert_D960_mv3_8bars_5_31.wav,2,2.0,2.0,3.0,6,5,6,2,5,3,3,2,3,6,2,2,5,3,2,2,3,2,2,2,3,3,5,4,40,
96,86161181,Schubert_D960_mv3_8bars_6_32.wav,3,5.0,5.0,3.0,5,3,5,3,3,3,5,3,3,5,3,3,5,3,5,3,3,3,2,3,5,5,5,3,63,
104,86161184,Schubert_D960_mv3_8bars_4_33.wav,6,6.0,7.0,6.0,2,2,2,6,3,3,2,1,5,5,2,2,5,1,2,2,6,2,2,2,3,3,2,3,44,
98,86161186,Schubert_D960_mv3_8bars_0_08.wav,4,3.0,5.0,4.0,5,4,2,4,6,2,3,2,2,4,4,6,6,2,3,4,3,5,2,4,4,5,5,6,50,페달이 너무 지저분해 음색도 잘 안들리고 다급한 느낌이 드는 연주입니다.
96,86161187,Schubert_D960_mv3_8bars_1_27.wav,5,2.0,3.0,3.0,5,5,5,3,3,3,5,3,3,5,3,5,6,2,3,3,3,5,2,3,5,5,5,5,69,
104,86161189,Schubert_D960_mv3_8bars_5_09.wav,3,3.0,2.0,2.0,6,6,6,2,5,6,3,2,5,6,2,2,3,2,6,2,3,2,1,2,3,3,5,3,46,
98,86161192,Schubert_D960_mv3_8bars_6_15.wav,3,2.0,4.0,3.0,5,5,4,5,5,2,5,3,2,3,5,5,5,2,4,5,3,5,3,5,4,5,5,5,60,연주가 평범하고 꾸밈음인지는 모르겠으나 오른손 미스가 있는듯합니다.
104,86161193,Schubert_D960_mv3_8bars_8_37.wav,3,3.0,2.0,2.0,5,3,6,2,5,5,3,2,6,6,2,2,3,2,3,2,5,3,1,2,3,5,3,4,43,
96,86161196,Schubert_D960_mv3_8bars_1_08.wav,3,3.0,3.0,3.0,5,3,3,3,3,3,3,2,3,5,3,3,5,3,5,3,3,3,3,5,5,5,5,3,80,
104,86161200,Schubert_D960_mv3_8bars_9_25.wav,5,6.0,2.0,6.0,2,1,1,6,7,5,2,5,3,3,2,3,3,5,3,5,5,3,5,6,5,3,2,2,59,
104,86161203,Schubert_D960_mv3_8bars_9_31.wav,2,1.0,2.0,2.0,7,5,6,2,5,3,5,2,2,5,2,1,5,2,3,5,5,3,2,2,4,6,6,5,46,
98,86161204,Schubert_D960_mv3_16bars_5_01.wav,2,6.0,5.0,3.0,4,3,3,5,5,4,4,1,3,5,3,2,3,4,2,2,4,1,1,2,4,3,3,2,60,주고 받는 멜로디를 에너지 넘치게 적절히 표현하여 듣기에도 너무좋고 밝은 기운을 얻을 수 있었습니다.
104,86161207,Schubert_D960_mv2_16bars_4_01.wav,5,7.0,7.0,6.0,1,2,1,7,5,2,2,6,2,3,3,2,5,7,2,3,6,2,5,6,3,1,2,2,80,
104,86161211,Schubert_D960_mv3_8bars_9_05.wav,2,1.0,2.0,2.0,7,6,7,2,5,2,6,2,3,3,2,1,6,3,3,3,2,2,2,3,4,6,6,6,48,
98,86161212,Schubert_D960_mv3_8bars_2_14.wav,6,3.0,3.0,5.0,4,4,3,4,4,3,4,2,3,3,5,5,5,2,4,4,3,5,2,4,4,5,6,6,50,템포 연습을 더 해야할 것 같습니다. 박자가 일정하지 않아 양손 밸런스도 맞지 않습니다.
104,86161214,Schubert_D960_mv3_8bars_4_20.wav,5,6.0,6.0,6.0,3,2,3,5,2,6,3,3,5,5,3,2,2,3,2,3,6,2,2,4,4,4,5,4,59,
104,86161217,Schubert_D960_mv3_8bars_0_23.wav,6,3.0,2.0,3.0,6,3,6,3,2,5,3,5,3,2,2,3,2,4,5,5,5,2,5,6,6,3,4,4,57,
98,86161218,Schubert_D960_mv2_16bars_4_06.wav,3,6.0,4.0,3.0,3,2,2,5,5,5,2,5,6,2,2,2,3,5,2,5,5,3,5,5,5,4,4,2,50,프레이징을 부드럽게 연결하여 곡의 분위기를 잘 살려 연주하였습니다.
96,86161221,Schubert_D960_mv2_16bars_3_08.wav,6,2.0,3.0,5.0,2,3,3,3,3,3,5,5,5,3,3,6,5,5,3,5,5,5,5,6,6,3,3,6,83,
86,86161222,Schubert_D960_mv3_8bars_0_34.wav,2,6.0,2.0,2.0,5,3,2,6,5,3,2,2,5,4,3,3,4,3,3,2,5,3,2,2,4,3,4,3,200,
104,86161223,Schubert_D960_mv3_8bars_6_17.wav,6,7.0,6.0,6.0,5,2,3,5,3,3,3,2,3,3,2,2,5,3,2,3,5,2,2,3,4,4,5,5,46,
104,86161228,Schubert_D960_mv3_16bars_7_19.wav,2,1.0,2.0,1.0,7,6,5,2,6,2,6,2,2,2,2,2,5,2,6,2,2,3,2,3,4,6,6,6,56,
104,86161234,Schubert_D960_mv2_16bars_3_01.wav,7,3.0,3.0,7.0,3,3,6,2,3,5,6,7,1,2,5,2,6,5,2,5,3,2,6,6,3,2,3,2,69,
98,86161235,Schubert_D960_mv3_16bars_9_07.wav,3,4.0,5.0,3.0,4,4,4,4,5,4,4,2,4,5,5,3,5,3,4,5,3,3,2,3,4,4,5,5,60,전체적인 연주 템포감은 좋으나 왼손 반주를 조금만 더 죽이면 좋겠고 오른손 멜로디가 조금 끌고 가는 느낌을 받습니다.
104,86161238,Schubert_D960_mv3_8bars_8_24.wav,6,6.0,3.0,3.0,5,3,5,3,5,3,5,2,3,3,2,2,5,2,6,2,2,2,1,2,4,5,6,5,55,
104,86161242,Schubert_D960_mv3_8bars_10_33.wav,2,2.0,1.0,2.0,6,6,6,2,6,2,6,2,3,3,2,2,5,2,6,2,1,2,1,3,4,6,6,5,58,
98,86161244,Schubert_D960_mv3_8bars_5_06.wav,5,2.0,4.0,4.0,6,5,4,3,5,4,5,2,2,3,6,5,5,2,4,5,2,5,2,2,4,5,5,6,50,오른손 터치가 밝은 느낌의 곡 분위기를 거칠게 만드는거 같습니다. 템포를 더 여유있게 지켜주세요
86,86161246,Schubert_D960_mv3_8bars_8_02.wav,2,6.0,2.0,2.0,5,3,2,5,5,3,3,3,4,5,3,3,4,2,2,2,5,3,3,2,3,3,4,3,200,
104,86161247,Schubert_D960_mv3_8bars_2_28.wav,5,6.0,2.0,2.0,5,6,6,2,3,5,2,3,3,5,2,2,3,2,6,2,4,1,2,2,3,3,3,3,57,
104,86161250,Schubert_D960_mv2_8bars_12_06.wav,6,7.0,6.0,6.0,1,2,1,6,2,3,2,5,6,6,3,1,5,7,1,5,5,1,5,6,2,1,2,2,68,
96,86161252,Schubert_D960_mv3_8bars_0_26.wav,2,2.0,3.0,5.0,5,5,5,3,5,3,5,5,3,3,3,5,5,4,5,3,3,4,4,6,6,5,5,5,67,
104,86161257,Schubert_D960_mv3_8bars_8_20.wav,2,2.0,1.0,1.0,6,7,6,2,6,2,3,1,5,3,2,2,6,2,5,2,2,2,1,3,4,5,6,5,49,
96,86161260,Schubert_D960_mv3_8bars_1_30.wav,3,5.0,5.0,3.0,5,3,3,3,3,3,3,2,3,5,3,3,5,3,3,3,3,3,2,3,3,5,5,3,65,
104,86161263,Schubert_D960_mv3_8bars_1_29.wav,3,2.0,2.0,2.0,6,6,3,2,3,5,2,2,5,5,2,2,3,2,2,2,5,1,2,2,3,3,3,3,56,
96,86161291,Schubert_D960_mv3_8bars_7_07.wav,3,5.0,3.0,3.0,5,5,5,3,4,3,5,2,3,6,5,3,3,3,5,2,3,3,2,3,3,5,5,3,61,
113,86161297,Schubert_D960_mv3_8bars_5_36.wav,2,6.0,6.0,2.0,6,5,4,1,3,5,3,2,3,6,2,3,3,3,2,3,3,3,2,2,3,4,4,3,270,한음한음 표현이 너무 좋습니다 
86,86161307,Schubert_D960_mv3_8bars_6_06.wav,3,6.0,2.0,2.0,5,5,4,3,2,3,4,2,3,4,3,3,4,3,3,2,5,3,2,2,2,4,4,3,200,
86,86161320,Schubert_D960_mv3_8bars_7_02.wav,2,6.0,2.0,2.0,3,3,5,3,2,3,4,3,3,3,3,3,4,4,3,3,5,2,3,3,4,5,5,2,200,
113,86161327,Schubert_D960_mv3_8bars_1_16.wav,5,5.0,3.0,4.0,4,5,3,4,4,5,3,4,5,5,3,3,4,4,3,3,4,3,3,3,4,4,5,4,460,조금더 흐름이 진행적이라면 어땠을까 생각됩니다.
92,86161330,Schubert_D960_mv3_8bars_2_02.wav,2,1.0,1.0,0.0,0,2,1,6,2,2,2,1,2,6,2,2,2,2,2,2,2,2,2,1,3,2,7,2,120,"조금더 길이가 길었으면 좋겠어요.
"
99,86161349,Schubert_D960_mv2_16bars_5_06.wav,5,6.0,2.0,3.0,1,2,1,6,1,2,2,3,6,6,3,2,4,4,2,3,6,2,3,4,4,2,6,3,125,
96,86161350,Schubert_D960_mv2_8bars_12_10.wav,5,3.0,3.0,5.0,5,5,3,3,3,5,3,2,5,5,3,5,3,3,5,3,5,5,2,3,5,5,5,5,62,
113,86161354,Schubert_D960_mv3_16bars_4_07.wav,5,4.0,3.0,4.0,6,6,6,3,6,5,6,2,4,5,6,3,3,1,3,2,5,4,2,2,5,5,5,4,600,너무 급하다는 생각이 들도 섬세함보다 엄마가 힘이 너무 들어간 느낌이어서 좀 아쉬웠습니다. 몇초듣고 평을 해서 연주자에게 죄송해여ㅡ
